ID_agricola;producto;municipio;ano;ha_sembradas;ha_cosechadas;produccion_por_toneladas;rendimiento_x_hectarea;precio_por_kilogramo;precio_por_tonelada;produccion_en_pesos;produccion_en_miles;produccion_en_millones;latitud;longitud;descripcion;drive_id;imagen_html
3366;Maní;Albán;2020;8;7;8;1;5571;5571000;47074950;47075;47;1.4744;-77.0836;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3364;Maní;Albán;2021;8;7;9;1;5611;5611000;51060100;51060;51;1.4744;-77.0836;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3365;Maní;Albán;2022;7;6;8;1;6243;6243000;47197080;47197;47;1.4744;-77.0836;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3363;Maní;Albán;2023;8;7;8;1;7190;7190000;60396000;60396;60;1.4744;-77.0836;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3005;Maíz;Albán;2019;67;64;87;1;881;881000;76867250;76867;77;1.4744;-77.0836;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3004;Maíz;Albán;2020;145;142;177;1;1028;1028000;181956000;181956;182;1.4744;-77.0836;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3002;Maíz;Albán;2021;141;133;184;1;1891;1891000;348719310;348719;349;1.4744;-77.0836;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3001;Maíz;Albán;2022;185;194;330;2;2351;2351000;776535300;776535;777;1.4744;-77.0836;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3003;Maíz;Albán;2023;172;109;257;2;1863;1863000;478791000;478791;479;1.4744;-77.0836;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3616;Naranja;Albán;2021;32;32;63;2;1124;1124000;71205255;71205;71;1.4744;-77.0836;La naranja es un cítrico con forma redonda, una cáscara de color naranja brillante, y una pulpa jugosa dividida en gajos. Es una excelente fuente de vitamina C, fibra y antioxidantes. ;1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD;"<img src='https://drive.google.com/thumbnail?id=1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3614;Naranja;Albán;2022;32;32;579;18;1382;1382000;800260920;800261;800;1.4744;-77.0836;La naranja es un cítrico con forma redonda, una cáscara de color naranja brillante, y una pulpa jugosa dividida en gajos. Es una excelente fuente de vitamina C, fibra y antioxidantes. ;1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD;"<img src='https://drive.google.com/thumbnail?id=1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3615;Naranja;Albán;2023;31;31;561;18;1179;1179000;661489740;661490;661;1.4744;-77.0836;La naranja es un cítrico con forma redonda, una cáscara de color naranja brillante, y una pulpa jugosa dividida en gajos. Es una excelente fuente de vitamina C, fibra y antioxidantes. ;1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD;"<img src='https://drive.google.com/thumbnail?id=1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3764;Otros Cítricos;Albán;2019;833;829;1244;2;1283;1283000;1595410500;1595411;1595;1.4744;-77.0836;Agrupa especies cítricas distintas a las principales, como el pomelo, la lima, el cidro y otros menos comunes. ;1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX;"<img src='https://drive.google.com/thumbnail?id=1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3763;Otros Cítricos;Albán;2020;833;831;1662;2;1307;1307000;2172234000;2172234;2172;1.4744;-77.0836;Agrupa especies cítricas distintas a las principales, como el pomelo, la lima, el cidro y otros menos comunes. ;1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX;"<img src='https://drive.google.com/thumbnail?id=1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4330;Plátano;Albán;2019;815;805;2818;4;1424;1424000;4012120000;4012120;4012;1.4744;-77.0836;El plátano tiene una cáscara gruesa y amarilla (o verde en su variedad no madura), y una pulpa rica en almidones y azúcares. Es una excelente fuente de energía, vitamina B6, potasio y fibra. ;1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk;"<img src='https://drive.google.com/thumbnail?id=1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4331;Plátano;Albán;2020;829;815;2527;3;1576;1576000;3981764000;3981764;3982;1.4744;-77.0836;El plátano tiene una cáscara gruesa y amarilla (o verde en su variedad no madura), y una pulpa rica en almidones y azúcares. Es una excelente fuente de energía, vitamina B6, potasio y fibra. ;1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk;"<img src='https://drive.google.com/thumbnail?id=1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4332;Plátano;Albán;2021;821;819;2539;3;1471;1471000;3734721900;3734722;3735;1.4744;-77.0836;El plátano tiene una cáscara gruesa y amarilla (o verde en su variedad no madura), y una pulpa rica en almidones y azúcares. Es una excelente fuente de energía, vitamina B6, potasio y fibra. ;1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk;"<img src='https://drive.google.com/thumbnail?id=1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4329;Plátano;Albán;2022;826;821;4923;6;2372;2372000;11677356000;11677356;11677;1.4744;-77.0836;El plátano tiene una cáscara gruesa y amarilla (o verde en su variedad no madura), y una pulpa rica en almidones y azúcares. Es una excelente fuente de energía, vitamina B6, potasio y fibra. ;1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk;"<img src='https://drive.google.com/thumbnail?id=1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4333;Plátano;Albán;2023;830;820;4917;6;2305;2305000;11333685000;11333685;11334;1.4744;-77.0836;El plátano tiene una cáscara gruesa y amarilla (o verde en su variedad no madura), y una pulpa rica en almidones y azúcares. Es una excelente fuente de energía, vitamina B6, potasio y fibra. ;1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk;"<img src='https://drive.google.com/thumbnail?id=1wS67FSBTh-3jRLh1InvD6uaOM89KqRVk' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4621;Tomate;Albán;2019;193;190;17267;63;1257;1257000;21704619000;21704619;21705;1.4744;-77.0836;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4620;Tomate;Albán;2020;212;204;17440;70;1313;1313000;22898720000;22898720;22899;1.4744;-77.0836;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4619;Tomate;Albán;2021;211;208;17830;85;1873;1873000;33395870950;33395871;33396;1.4744;-77.0836;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4618;Tomate;Albán;2022;194;190;21688;70;2542;2542000;55129625000;55129625;55130;1.4744;-77.0836;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4622;Tomate;Albán;2023;159;158;18575;73;2373;2373000;44078475000;44078475;44078;1.4744;-77.0836;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5077;Yuca;Albán;2019;180;160;585;4;950;950000;555750000;555750;556;1.4744;-77.0836;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5079;Yuca;Albán;2020;75;71;178;3;817;817000;145017500;145018;145;1.4744;-77.0836;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5078;Yuca;Albán;2021;74;71;176;3;1835;1835000;323418750;323419;323;1.4744;-77.0836;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5076;Yuca;Albán;2022;78;74;1036;7;1834;1834000;1900024000;1900024;1900;1.4744;-77.0836;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5080;Yuca;Albán;2023;50;40;280;4;1093;1093000;306040000;306040;306;1.4744;-77.0836;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
558;Arveja;Aldana;2019;80;65;182;3;2090;2090000;380887850;380888;381;0.9025;-77.7006;La arveja  es una leguminosa cultivada ampliamente en todo el mundo. Sus semillas verdes son ricas en proteínas, fibra, vitaminas como la C y K, y minerales como el hierro.;1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS;"<img src='https://drive.google.com/thumbnail?id=1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
557;Arveja;Aldana;2020;80;62;174;3;2792;2792000;485338318;485338;485;0.9025;-77.7006;La arveja  es una leguminosa cultivada ampliamente en todo el mundo. Sus semillas verdes son ricas en proteínas, fibra, vitaminas como la C y K, y minerales como el hierro.;1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS;"<img src='https://drive.google.com/thumbnail?id=1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
559;Arveja;Aldana;2021;80;78;102;1;2258;2258000;230442617;230443;230;0.9025;-77.7006;La arveja  es una leguminosa cultivada ampliamente en todo el mundo. Sus semillas verdes son ricas en proteínas, fibra, vitaminas como la C y K, y minerales como el hierro.;1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS;"<img src='https://drive.google.com/thumbnail?id=1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
556;Arveja;Aldana;2022;80;75;245;3;5425;5425000;1330899533;1330900;1331;0.9025;-77.7006;La arveja  es una leguminosa cultivada ampliamente en todo el mundo. Sus semillas verdes son ricas en proteínas, fibra, vitaminas como la C y K, y minerales como el hierro.;1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS;"<img src='https://drive.google.com/thumbnail?id=1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
555;Arveja;Aldana;2023;72;72;254;4;4477;4477000;1138078505;1138079;1138;0.9025;-77.7006;La arveja  es una leguminosa cultivada ampliamente en todo el mundo. Sus semillas verdes son ricas en proteínas, fibra, vitaminas como la C y K, y minerales como el hierro.;1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS;"<img src='https://drive.google.com/thumbnail?id=1bLBGNXr67vf1lUUKw5UsiaZKoCPAY3ZS' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2555;Haba;Aldana;2019;14;12;56;5;1170;1170000;65230088;65230;65;0.9025;-77.7006;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2554;Haba;Aldana;2020;14;11;49;4;1368;1368000;66584071;66584;67;0.9025;-77.7006;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2556;Haba;Aldana;2021;10;10;19;2;2129;2129000;40973830;40974;41;0.9025;-77.7006;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2557;Haba;Aldana;2022;12;11;24;2;1539;1539000;37453540;37454;37;0.9025;-77.7006;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2553;Haba;Aldana;2023;12;13;29;2;1870;1870000;53783186;53783;54;0.9025;-77.7006;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3824;Papa;Aldana;2019;630;550;9225;17;618;618000;5701050000;5701050;5701;0.9025;-77.7006;La papa es un tubérculo. Tiene una piel que puede variar en color desde marrón hasta amarillo, y una pulpa rica en carbohidratos, vitaminas como la C y minerales como el potasio. ;11wzdnN6NnisYiLV6vgVzRFooKRZqpUje;"<img src='https://drive.google.com/thumbnail?id=11wzdnN6NnisYiLV6vgVzRFooKRZqpUje' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3825;Papa;Aldana;2020;480;300;5160;17;430;430000;2218800000;2218800;2219;0.9025;-77.7006;La papa es un tubérculo. Tiene una piel que puede variar en color desde marrón hasta amarillo, y una pulpa rica en carbohidratos, vitaminas como la C y minerales como el potasio. ;11wzdnN6NnisYiLV6vgVzRFooKRZqpUje;"<img src='https://drive.google.com/thumbnail?id=11wzdnN6NnisYiLV6vgVzRFooKRZqpUje' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3823;Papa;Aldana;2021;380;360;3600;10;1856;1856000;6681600000;6681600;6682;0.9025;-77.7006;La papa es un tubérculo. Tiene una piel que puede variar en color desde marrón hasta amarillo, y una pulpa rica en carbohidratos, vitaminas como la C y minerales como el potasio. ;11wzdnN6NnisYiLV6vgVzRFooKRZqpUje;"<img src='https://drive.google.com/thumbnail?id=11wzdnN6NnisYiLV6vgVzRFooKRZqpUje' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3822;Papa;Aldana;2022;420;380;5700;15;2336;2336000;13315200000;13315200;13315;0.9025;-77.7006;La papa es un tubérculo. Tiene una piel que puede variar en color desde marrón hasta amarillo, y una pulpa rica en carbohidratos, vitaminas como la C y minerales como el potasio. ;11wzdnN6NnisYiLV6vgVzRFooKRZqpUje;"<img src='https://drive.google.com/thumbnail?id=11wzdnN6NnisYiLV6vgVzRFooKRZqpUje' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
